implementation,payload_bytes,capacity_items,items_per_second_median,benchmark_name,source_file
SPSCBufferPadding,16,64,7490736,BM_SPSCBufferPadding<bench::data::BenchPayload<16>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,16,256,7879082,BM_SPSCBufferPadding<bench::data::BenchPayload<16>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,16,1024,7886149,BM_SPSCBufferPadding<bench::data::BenchPayload<16>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,16,4096,7566065,BM_SPSCBufferPadding<bench::data::BenchPayload<16>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,16,16384,7626443,BM_SPSCBufferPadding<bench::data::BenchPayload<16>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,16,32768,7608357,BM_SPSCBufferPadding<bench::data::BenchPayload<16>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,64,1,4669040,BM_SPSCBufferPadding<bench::data::BenchPayload<64>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,64,4,7120929,BM_SPSCBufferPadding<bench::data::BenchPayload<64>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,64,64,7369280,BM_SPSCBufferPadding<bench::data::BenchPayload<64>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,64,256,7332562,BM_SPSCBufferPadding<bench::data::BenchPayload<64>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,64,1024,7334995,BM_SPSCBufferPadding<bench::data::BenchPayload<64>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,64,4096,7293325,BM_SPSCBufferPadding<bench::data::BenchPayload<64>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,64,16384,7265642,BM_SPSCBufferPadding<bench::data::BenchPayload<64>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,64,32768,7288036,BM_SPSCBufferPadding<bench::data::BenchPayload<64>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,256,1,4142634,BM_SPSCBufferPadding<bench::data::BenchPayload<256>>/1/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,256,4,7675895,BM_SPSCBufferPadding<bench::data::BenchPayload<256>>/4/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,256,64,8210896,BM_SPSCBufferPadding<bench::data::BenchPayload<256>>/64/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,256,256,8515313,BM_SPSCBufferPadding<bench::data::BenchPayload<256>>/256/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,256,1024,8113745,BM_SPSCBufferPadding<bench::data::BenchPayload<256>>/1024/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,256,4096,8530993,BM_SPSCBufferPadding<bench::data::BenchPayload<256>>/4096/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,256,16384,8649776,BM_SPSCBufferPadding<bench::data::BenchPayload<256>>/16384/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
SPSCBufferPadding,256,32768,8644915,BM_SPSCBufferPadding<bench::data::BenchPayload<256>>/32768/min_warmup_time:0.500/repeats:20/real_time_median,/home/ethanmathew/Code/ring-buffer-benchmarks/bench/results/raw/28-04-2026-isolated.json
